Registration_number,Flag,Latitude,Longitude,Altitude,Direction,Speed,Flight_number,Flight_icao,Flight_iata,Departure_icao,Departure_iata,Arrival_icao,Arrival_iata,Airline_icao,Airline_iata,Aircraft_icao,Updated,Status
RA-73146,RU,20.902094,86.245872,10668,150,896,274,AFL274,SU274,UUEE,SVO,VTSP,HKT,AFL,SU,B77W,1687905486,en-route
RA-73163,RU,58.994019,31.997681,5768,320,718,46,AFL46,SU46,UUEE,SVO,ULLI,LED,AFL,SU,A321,1687905485,en-route
RA-73167,RU,41.886494,42.286823,10668,123,881,764,AFL764,SU764,URSS,AER,OMDW,DWC,AFL,SU,A320,1687905163,en-route
RA-73173,RU,41.24675,28.728088,198,30,253,780,AFL780,SU780,URSS,AER,LTFM,IST,AFL,SU,A320,1687905395,en-route
RA-73182,RU,56.804169,83.198517,10058,37,920,5303,SBI5303,S75303,UNNT,OVB,UOOO,NSK,SBI,S7,A320,1687905239,en-route
RA-73186,RU,58.648884,49.905396,10675,103,870,6581,SDM6581,SU6581,ULLI,LED,USPP,PEE,SDM,SU,A319,1687905486,en-route
RA-73189,RU,60.494774,41.049435,10668,81,885,6001,SDM6001,SU6001,ULLI,LED,UIII,IKT,AFL,SU,B738,1687905487,en-route
RA-73192,RU,35.327377,30.859369,10363,358,892,5554,SDM5554,FV5554,HEGN,HRG,UUEE,SVO,SDM,FV,B738,1687905483,en-route
RA-73198,RU,58.322617,57.951641,10668,104,853,6451,SDM6451,SU6451,ULLI,LED,USTR,TJM,SDM,SU,A319,1687905485,en-route
RA-73200,RU,59.459591,40.808052,10668,95,846,6453,SDM6453,SU6453,ULLI,LED,UWOO,REN,SDM,SU,A319,1687905359,en-route
RA-73207,RU,59.070881,46.275078,10668,102,859,6401,SDM6401,SU6401,ULLI,LED,USSS,SVX,SDM,SU,A320,1687905484,en-route
RA-73212,RU,59.283623,43.853256,10660,97,855,6411,SDM6411,SU6411,ULLI,LED,UWUU,UFA,SDM,SU,A319,1687905485,en-route
RA-73213,RU,57.435608,62.968739,10668,95,848,6471,SDM6471,SU6471,ULLI,LED,UNOO,OMS,SDM,SU,A320,1687904376,en-route
RA-73216,RU,59.91785,29.767929,6035,277,742,6327,SDM6327,SU6327,ULLI,LED,UMKK,KGD,SDM,SU,A319,1687905485,en-route
RA-73217,RU,55.011452,82.665901,0,247,9,6541,SDM6541,SU6541,ULLI,LED,UNNT,OVB,SDM,SU,A320,1687905438,en-route
RA-73218,RU,44.852509,48.135353,10660,355,827,6068,SDM6068,SU6068,URML,MCX,ULLI,LED,SDM,SU,B738,1687905480,en-route
RA-73220,RU,59.393112,42.959194,11277,99,883,6461,SDM6461,SU6461,ULLI,LED,USCC,CEK,SDM,SU,A319,1687905485,en-route
RA-73222,RU,60.224628,36.557892,11285,141,470,6231,SDM6231,SU6231,ULLI,LED,UWWW,KUF,SDM,SU,A319,1687905479,en-route
RA-73232,RU,57.197525,45.595741,11887,76,863,6511,PBD6511,DP6511,UUEE,SVO,USPP,PEE,PBD,DP,B738,1687905484,en-route
RA-73239,RU,56.312008,61.776466,11277,91,855,5555,PBD5555,DP5555,UUEE,SVO,UNEE,KEJ,PBD,DP,B738,1687904117,en-route
RA-73247,RU,59.39566,42.106384,11277,96,855,569,PBD569,DP569,ULLI,LED,USPP,PEE,PBD,DP,B738,1687905478,en-route
RA-73249,RU,47.446461,53.282284,11277,37,868,321,PBD321,DP321,URSS,AER,USTR,TJM,PBD,DP,B738,1687904120,en-route
RA-73251,RU,64.74015,55.015068,10668,68,837,405,TYA405,Y7405,ULLI,LED,UOOO,NSK,TYA,Y7,B738,1687905478,en-route
RA-73257,RU,66.069733,62.224892,10668,58,844,109,TYA109,Y7109,UUDD,DME,UOOO,NSK,TYA,Y7,B738,1687905020,en-route
RA-73294,RU,53.731243,53.835026,11277,20,787,365,PBD365,DP365,URSS,AER,USPP,PEE,PBD,DP,B738,1687905481,en-route
RA-73295,RU,58.33548,52.480007,11277,97,864,557,PBD557,DP557,ULLI,LED,UNNT,OVB,PBD,DP,B738,1687905487,en-route
RA-73297,RU,58.357224,54.172165,11277,103,848,591,PBD591,DP591,ULLI,LED,USTR,TJM,PBD,DP,B738,1687905484,en-route
RA-73300,RU,60.903732,54.641777,11887,76,851,259,PBD259,DP259,UUWW,VKO,USRR,SGC,PBD,DP,B738,1687905476,en-route
RA-73302,RU,56.041168,46.621067,11277,110,864,6501,PBD6501,DP6501,UUEE,SVO,UWUU,UFA,PBD,DP,B738,1687905484,en-route
RA-73303,RU,58.199707,53.680527,11887,106,866,515,PBD515,DP515,ULLI,LED,USSS,SVX,PBD,DP,B738,1687905478,en-route
RA-73304,RU,58.084576,54.72226,11277,99,855,6525,PBD6525,DP6525,UUEE,SVO,UNNT,OVB,PBD,DP,B738,1687905477,en-route
RA-73305,RU,56.060989,49.519375,11887,91,875,6543,PBD6543,DP6543,UUEE,SVO,USSS,SVX,PBD,DP,B738,1687905487,en-route
RA-73306,RU,45.586899,52.786896,11285,54,901,311,PBD311,DP311,URSS,AER,UNNT,OVB,PBD,DP,B738,1687905480,en-route
RA-73315,RU,56.299297,81.991653,10668,92,811,751,NWS751,N4751,UWKD,KZN,UNTT,TOF,NWS,N4,B738,1687905480,en-route
RA-73319,RU,60.5788,58.39822,10668,97,853,317,NWS317,N4317,ULLI,LED,UNEE,KEJ,NWS,N4,B738,1687904685,en-route
RA-73323,RU,53.576706,52.988945,10058,135,920,1487,NWS1487,N41487,UWKD,KZN,UAFM,FRU,NWS,N4,A21N,1687905485,en-route
RA-73324,RU,57.336594,82.207176,10683,109,805,309,NWS309,N4309,ULLI,LED,UNTT,TOF,NWS,N4,A321,1687905388,en-route
RA-73331,RU,43.324585,49.26479,10363,248,801,3035,RWZ3035,WZ3035,USSS,SVX,HESH,SSH,RWZ,WZ,B772,1687905480,en-route
RA-73405,RU,49.224106,79.25164,11277,27,977,5552,SBI5552,S75552,UTDD,DYU,UNNT,OVB,SBI,S7,A320,1687905482,en-route
RA-73413,RU,56.335236,61.800758,10668,93,855,2565,SBI2565,S72565,UUDD,DME,UNOO,OMS,SBI,S7,A321,1687905298,en-route
RA-73414,RU,57.585396,60.290047,10050,94,837,2547,SBI2547,S72547,UUDD,DME,UNKL,KJA,SBI,S7,A321,1687905393,en-route
RA-73415,RU,60.383465,58.575081,10370,46,787,2581,SBI2581,S72581,UUDD,DME,UOOO,NSK,SBI,S7,A321,1687904384,en-route
RA-73420,RU,55.799103,78.575798,11269,98,870,2605,SBI2605,S72605,UUDD,DME,UNEE,KEJ,SBI,S7,A320,1687905176,en-route
RA-73421,RU,51.589645,52.065693,10668,128,907,3259,SBI3259,S73259,UUDD,DME,UAFO,OSS,SBI,S7,A320,1687905008,en-route
RA-73434,RU,57.840595,57.487427,11277,99,859,5008,SBI5008,S75008,ULLI,LED,UNNT,OVB,SBI,S7,A20N,1687905479,en-route
RA-73437,RU,56.365498,61.440182,10050,93,825,2513,SBI2513,S72513,UUDD,DME,UNNT,OVB,SBI,S7,A321,1687905261,en-route
RA-73438,RU,54.370777,83.070374,10660,103,840,2593,SBI2593,S72593,UUDD,DME,UNAA,ABA,SBI,S7,A321,1687905476,en-route
RA-73447,RU,57.462406,82.183052,11277,109,851,3017,SBI3017,S73017,UUDD,DME,UIII,IKT,SBI,S7,B738,1687905297,en-route
RA-73453,RU,43.473877,47.027893,10988,272,746,5121,SBI5121,S75121,UNNT,OVB,URSS,AER,SBI,S7,A20N,1687905480,en-route
RA-73454,RU,43.398067,132.166138,0,154,5,6340,SBI6340,S76340,UHWW,VVO,UIII,IKT,SBI,S7,A20N,1687905475,en-route
RA-73456,RU,53.986908,105.007797,11285,107,833,3045,SBI3045,S73045,UUDD,DME,UIAA,HTA,SBI,S7,A20N,1687905480,en-route
RA-73459,RU,57.929325,56.451874,10058,98,851,3019,SBI3019,S73019,UUDD,DME,UIII,IKT,SBI,S7,A20N,1687905483,en-route
RA-73496,RU,57.776215,48.666321,11277,66,844,253,UTA253,UT253,UUWW,VKO,USRR,SGC,UTA,UT,B738,1687905484,en-route
RA-73654,RU,57.836082,49.756256,10668,83,870,237,AUL237,5N237,UUEE,SVO,UNNT,OVB,AUL,5N,B738,1687905485,en-route
RA-73661,RU,60.69223,56.263069,11285,95,874,571,AUL571,5N571,ULLI,LED,UNNT,OVB,AUL,5N,B738,1687905459,en-route
RA-73667,RU,39.334076,35.924934,10972,239,481,3741,SBI3741,S73741,UUDD,DME,LTAI,AYT,SBI,S7,B738,1687905481,en-route
RA-73672,RU,54.950775,82.256821,1341,26,457,5564,SBI5564,S75564,UTSB,BHK,UNNT,OVB,SBI,S7,B738,1687905480,en-route
RA-73682,RU,62.71907,37.682087,10363,344,801,1227,CTU1227,S71227,UUDD,DME,ULMM,MMK,SBI,S7,A319,1687905477,en-route
RA-73712,RU,59.45866,52.325325,10058,83,866,1478,AFL1478,SU1478,UUEE,SVO,UNAA,ABA,AFL,SU,A321,1687905486,en-route
RA-73721,RU,57.962379,52.104584,10058,85,846,1524,AFL1524,SU1524,UUEE,SVO,UNBG,RGK,AFL,SU,A321,1687905486,en-route
RA-73738,RU,54.613876,46.360722,11277,141,835,1244,AFL1244,SU1244,UUEE,SVO,UWOO,REN,AFL,SU,A320,1687905486,en-route
RA-73754,RU,57.62558,59.676876,10668,101,840,1502,AFL1502,SU1502,UUEE,SVO,USTR,TJM,AFL,SU,A320,1687905480,en-route
RA-73772,RU,57.671379,48.129597,10668,66,838,1430,AFL1430,SU1430,UUEE,SVO,UNBB,BAX,AFL,SU,A320,1687905484,en-route
RA-73802,RU,55.049232,76.697052,10668,102,875,651,SVR651,U6651,UUDD,DME,UNBB,BAX,SVR,U6,A21N,1687905480,en-route
RA-73819,RU,53.793671,105.990356,11277,109,835,93,SVR93,U693,UUDD,DME,UIAA,HTA,SVR,U6,A320,1687904073,en-route
RA-73835,RU,48.17952,74.251167,11582,346,805,2706,SVR2706,U62706,UAFO,OSS,USNN,NJC,SVR,U6,A320,1687905485,en-route
RA-73850,RU,44.037918,43.776878,11277,93,976,511,NWS511,N4511,URSS,AER,USTR,TJM,NWS,N4,A333,1687905288,en-route
RA-89020,RU,55.610687,79.760406,10058,73,816,9651,GZP9651,4G9651,UUWW,VKO,,,GZP,4G,SU95,1687905452,en-route
RA-89022,RU,56.428574,58.38884,10218,80,816,6201,SDM6201,SU6201,UUEE,SVO,USSS,SVX,SDM,SU,SU95,1687905482,en-route
RA-89077,RU,55.340012,82.194458,10675,116,837,475,IAE475,IO475,UUDD,DME,UNKY,KYZ,IAE,IO,SU95,1687905480,en-route
RA-89079,RU,43.8881,48.936047,10675,91,955,623,AZO623,A4623,URMM,MRV,USCC,CEK,AZO,A4,SU95,1687905480,en-route
RA-89121,RU,47.304428,51.480034,10668,8,831,627,AZO627,A4627,URMM,MRV,USPP,PEE,AZO,A4,SU95,1687904485,en-route
RA-89137,RU,36.959217,31.058111,2385,102,525,4206,RWZ4206,WZ4206,LTAI,AYT,USSS,SVX,RWZ,WZ,SU95,1687905481,en-route
RA-89140,RU,41.656338,29.455879,6118,67,683,1292,RWZ1292,WZ1292,LTFM,IST,USCC,CEK,RWZ,WZ,SU95,1687905485,en-route
RA-89141,RU,39.300144,32.073547,10668,67,944,84,RWZ84,WZ84,LTBS,DLM,UUDD,DME,RWZ,WZ,SU95,1687905484,en-route
RA-89145,RU,47.817947,72.528145,10980,319,746,4720,RWZ4720,WZ4720,UAAA,ALA,UUBW,ZIA,RWZ,WZ,SU95,1687905485,en-route
RA-89154,RU,55.173153,61.539749,10668,43,809,4726,RWZ4726,WZ4726,LTFM,IST,USTR,TJM,RWZ,WZ,SU95,1687904076,en-route
RA-89155,RU,47.984837,45.057751,10668,312,483,4324,RWZ4324,WZ4324,UDYZ,EVN,UUDD,DME,RWZ,WZ,SU95,1687905096,en-route
RA-89179,RU,43.626389,52.166725,10058,98,938,681,AZO681,A4681,URMM,MRV,UTTT,TAS,AZO,A4,SU95,1687905091,en-route
RA-89184,RU,33.534119,32.017841,9753,340,511,3016,RWZ3016,WZ3016,HESH,SSH,URSS,AER,RWZ,WZ,SU95,1687905486,en-route
RA-89187,RU,41.457916,41.402603,10363,250,731,3049,RWZ3049,WZ3049,URWW,VOG,LTAI,AYT,RWZ,WZ,SU95,1687905481,en-route
RA-89189,RU,43.586674,52.77832,10668,99,955,781,AZO781,A4781,URSS,AER,UTNU,UGC,AZO,A4,SU95,1687904900,en-route
I-NEOU,IT,44.653793,9.395338,6515,304,672,2291,NOS2291,NO2291,HEMM,MUH,LIMC,MXP,NOS,NO,B738,1687905488,en-route
EC-HDS,ES,51.983047,-6.578979,9121,358,824,587,EIN587,EI587,LEMG,AGP,EIDW,DUB,PVG,EI,B752,1687905486,en-route
EC-KLR,ES,47.894386,-1.816477,3124,152,553,3513,SWT3513,WT3513,LFRN,RNS,LFML,MRS,SWT,WT,B733,1687905486,en-route
EC-LVP,ES,41.28838,2.077243,0,250,7,1LB,VLG1LB,VY8463,LEBL,BCN,LEBL,BCN,VLG,VY,A320,1687905484,en-route
EC-MAO,ES,34.407486,32.024475,10660,290,755,7621,VLG7621,VY7621,OLBA,BEY,LEBL,BCN,VLG,VY,A320,1687905486,en-route
EC-MAN,ES,39.282898,15.715644,11277,105,857,7844,VLG7844,VY7844,LEBL,BCN,LLBG,TLV,VLG,VY,A320,1687905482,en-route
EC-MFE,UK,49.954414,5.906784,7002,22,611,1843,BCS1843,QY1843,LFPG,CDG,EDDK,CGN,DHK,QY,B734,1687905486,en-route
EC-MKJ,ES,40.640011,-3.98941,4000,269,637,6653,IBE6653,IB6653,LEMD,MAD,SPJC,LIM,IBE,IB,A332,1687905486,en-route
EC-MIY,ES,37.715412,-25.649792,457,121,303,132,SWT132,WT132,LPPD,PDL,LPPT,LIS,SWT,WT,AT75,1687905487,en-route
EC-MNK,ES,16.407244,-61.098846,11277,62,914,6674,IBE6674,IB6674,SVMI,CCS,LEMD,MAD,IBE,IB,A332,1687905479,en-route
EC-MNS,ES,27.02179,-76.189049,12192,282,875,97,AEA97,UX97,LEMD,MAD,KMIA,MIA,AEA,UX,B788,1687905484,en-route
EC-MQB,ES,43.253174,4.633026,10675,212,833,3WB,VLG3WB,VY1885,EDDB,BER,LEBL,BCN,VLG,VY,A321,1687905486,en-route
EC-MXV,ES,40.62529,-4.730103,6225,269,757,6409,IBE6409,IB6409,LEMD,MAD,MMMX,MEX,IBE,IB,A359,1687905485,en-route
EC-NBM,ES,40.691589,-3.662317,2446,232,500,175,AEA175,UX175,LEMD,MAD,SPJC,LIM,AEA,UX,B789,1687905486,en-route
EC-NCX,ES,39.740852,-5.957336,8801,240,903,6833,IBE6833,IB6833,LEMD,MAD,SCEL,SCL,IBE,IB,A359,1687905485,en-route
EC-NEZ,ES,31.807022,-13.915009,11887,206,816,53FY,IBB53FY,NT5231,LEVX,VGO,GCLP,LPA,IBB,NT,E295,1687905482,en-route
EC-NEN,ES,-30.256714,-51.565086,10058,35,976,2604,IBE2604,IB2604,SAEZ,EZE,LEBL,BCN,IBE,IB,A332,1687905488,en-route
